Id,Predicted
8941,428072.1961
109327,454304.5846
61811,897926.2678
125350,489784.2719
153700,592242.6561
106367,431027.1503
85915,648640.4375
104152,525763.5669
46891,177123.4438
11633,419295.2267
11689,329097.0789
9564,352983.3417
179532,589090.0203
15119,208494.933
73020,504348.5665
135978,410532.2668
42050,504356.5159
13750,300563.526
116422,497885.9225
136570,406306.2389
159522,587538.9353
154998,374453.348
114853,360657.7654
42605,362728.2115
40526,320170.9256
121328,441574.3228
12526,262468.7965
56751,501485.9079
61775,844034.4228
44531,389215.7536
5753,238828.6281
84213,705082.9144
111826,398586.9124
177083,694259.9566
103514,424617.9577
74844,404266.0041
58728,384369.5251
13712,426328.3473
103291,357773.7293
84353,340222.719
115073,404595.8248
47256,380566.8845
163349,732351.4954
18222,395779.7171
130233,479326.5893
130907,427714.8937
116548,286324.7116
51308,324692.2405
45236,371311.1278
48984,284050.671
74060,683647.5691
34392,345263.1339
80607,449858.2511
131745,726470.6861
123440,442876.0932
151624,760685.9779
120069,432123.292
159257,516458.0839
156296,479953.8407
47881,426842.7525
174248,656167.699
109498,352853.7562
177357,671390.8136
35626,302419.5436
55427,439853.5298
135996,403610.4597
51947,258831.9697
49115,343730.9737
141883,529198.2126
57453,387571.4333
174125,755104.7222
30649,314342.5788
86023,605497.5646
140197,657175.0082
89689,590649.5491
182871,691566.3377
42053,519836.3659
85123,501384.2926
156217,595215.035
91738,478732.4059
61650,693013.4073
134659,521251.1844
66858,238815.6016
128402,331798.7033
175668,694103.5637
12279,267590.5219
78168,497311.8056
11108,238796.4286
124316,556251.3935
130946,583561.7006
182789,635489.4522
159756,540453.5286
94285,514343.2254
61444,979960.4905
165658,766436.5204
48462,489778.8615
144457,444235.785
149455,539713.2386
72984,493726.4317
143777,510733.4717
118707,377825.5547
72468,524343.3454
168194,533692.1508
96365,540079.3504
14238,305358.4929
168436,417345.9523
159189,468215.5854
27894,301064.017
179055,714172.4977
182324,536508.9665
95122,430302.0632
127803,510884.1475
48971,274192.8388
142517,487470.7927
114250,480304.1657
19377,327043.4607
158230,517601.0874
6011,275571.0952
118060,433911.6555
144603,552314.0395
21348,333159.4248
86592,563463.6817
124023,607998.9309
179314,600161.1295
136239,457251.4529
57227,516581.3646
157181,614351.5428
153575,462457.0136
19545,301326.6692
94076,385217.9241
110344,410593.8879
89261,636478.351
109644,356588.4313
76451,275173.0051
6286,338744.4885
120290,455077.2454
49001,264678.8936
13820,430278.6171
183794,592400.8243
10099,364044.4373
88928,414674.3481
64243,475067.1219
26551,257736.2166
160549,500003.1012
181011,705756.4561
33721,398074.4049
148238,516703.7481
133496,496422.8947
146110,540962.4853
142522,489049.5373
181313,681164.3912
88354,446665.4682
179507,637029.3372
146356,543464.9968
182138,545526.7866
7078,236130.3949
26327,215011.5162
43157,352985.0358
160398,774537.2815
109459,673716.3919
49399,313213.4771
35371,299968.0914
62156,396899.1109
16340,333789.3108
14727,288840.5481
88492,675978.2831
180391,596804.8397
112920,423012.2053
174504,642891.6101
2369,189808.4932
17790,324068.346
67247,313202.3058
90397,539229.1635
91641,393444.3165
80937,373085.1526
124038,551359.5814
24248,316016.882
124604,398072.5996
77069,370204.045
37715,324899.6183
159225,487513.9517
95976,827515.5753
78286,593203.5197
114681,386309.659
136531,563006.4179
122243,409499.4295
54636,454558.5459
130402,488814.9296
35264,320205.6224
117680,430403.5306
171917,788391.9097
88351,420709.531
140942,395005.8435
134411,630020.45
17344,328919.5223
148564,564292.2474
73234,623529.0754
117425,442895.3138
56580,267120.6315
104322,600279.972
21985,343338.8013
57140,296473.9399
148652,376838.3897
147393,552504.4493
142069,476918.8276
59854,506607.0258
116435,455642.9277
131449,444265.9719
161892,570650.2354
64717,444831.5043
131626,505414.5724
1295,187336.2686
164130,920954.8955
52686,632858.18
27624,317438.7406
86489,690562.1038
170160,548602.0095
142876,428480.8654
104729,375624.4531
53144,458566.1173
33058,250274.1023
23296,334096.002
156449,512981.4692
63795,341845.6099
93613,473718.2034
91576,360446.2675
90370,439341.8229
157533,469175.3751
11217,372026.6675
53618,313502.7202
36769,366584.8544
170671,662419.5254
107486,380928.6672
51961,292933.001
37231,343662.5927
120168,521733.6321
11023,519022.5772
85880,516213.4351
39434,298272.7524
2273,231617.1531
18777,330765.5463
7130,287346.8668
111006,548218.6413
165389,522076.0175
48807,248996.212
111956,416156.2772
7452,314869.4747
126326,400921.9397
71265,441160.8452
94935,510390.6303
7625,338365.6444
38645,220359.7955
91715,333126.5949
133218,392530.2915
43077,379754.7978
90411,572126.4286
120601,351926.2572
86643,415188.5149
171247,406150.6118
58914,334770.9323
94069,389137.6458
76440,297832.9319
45349,473694.8227
82265,471632.988
177129,562375.8575
78118,452892.2217
167664,535868.4301
10343,429330.0558
111344,338036.9136
151022,932153.3004
109799,468675.0007
67616,619803.6039
100848,534191.434
96153,588234.6965
40132,289487.5531
150917,414871.2524
182212,627034.2505
132628,387777.9913
176508,677524.4708
159740,494479.4808
37529,320834.6867
76203,479022.3779
159953,527708.6334
143744,502571.6796
182856,579217.9128
65957,488945.2039
177105,738847.6347
124908,450268.5062
135479,412306.3565
170155,516751.9099
176226,571485.2037
183543,568531.0888
49952,172823.983
65832,352369.5958
79850,363400.6232
154548,683264.38
145031,397022.6782
35979,424419.6324
108222,541754.2442
29240,305364.0102
86928,400266.2253
43868,470928.1446
48375,434421.1495
32279,353820.1906
167019,491856.6949
108716,484984.452
181726,752792.9134
82129,743133.1145
101546,450012.7301
30938,312159.9663
176169,668501.8322
183102,776326.9521
104433,384747.3084
149616,360126.0115
27942,355889.1198
74591,370271.5366
180378,575793.5768
43264,444549.7082
83538,519105.2967
90517,533135.8797
160920,401847.997
24192,335667.1854
35803,375061.2533
126997,431478.4377
39060,394619.4351
69786,571728.3823
172738,599340.7913
185781,583142.3692
40777,277611.5382
5578,336533.019
134622,487857.2767
18530,288153.8867
11120,342600.6633
97449,431918.0922
151585,741366.4967
100790,606118.4436
65706,431960.7773
119045,781481.5048
153798,314901.4832
18457,260744.5495
103742,546804.4863
145366,502742.8492
35521,176274.407
124027,704893.049
64804,340642.936
184642,546693.3621
132402,482684.9994
1039,308209.2265
172289,552244.4571
100166,566321.1432
5669,261296.7373
127767,406432.817
175951,670726.5489
68959,412359.3768
1760,306641.8723
61738,885838.3142
23031,301151.8345
88270,484463.3096
166058,674895.4735
59647,252386.1849
129055,676068.6395
70170,405594.9436
85049,425688.2435
159630,632193.2099
92793,513851.0345
14245,266357.0355
132037,472133.6501
179820,651450.3464
26017,333756.5665
38600,285436.5126
168777,727882.4518
16172,343893.17
33306,374515.7916
54420,273121.3543
144959,419320.2262
156299,530814.3056
120812,536623.7171
141354,547392.6612
177100,690738.6556
10819,377834.7779
44580,409118.9626
99138,308200.1565
3344,281813.9623
2017,233432.6825
57342,495964.3281
179264,789013.4899
15347,234352.0622
84281,764686.091
105283,414755.2959
37638,468282.1887
65470,410721.6727
2891,399365.7931
68134,594459.2434
126024,595601.7462
115159,420675.5563
67019,668550.1002
54923,526868.9755
94164,512337.8749
44548,388112.6003
148451,545216.7242
136371,487034.8067
10167,332741.3967
124826,491305.8002
152906,472850.235
136249,552929.7018
167051,636892.9228
54754,293987.1323
92495,369155.3854
38964,349553.5478
150157,617731.4587
23994,285791.9912
168612,562461.9961
70677,966762.0163
66213,374286.2597
149511,436889.63
175869,539917.2187
13404,299380.4073
27642,359922.6541
172045,653750.512
114269,530212.5068
20496,333962.1004
75213,554683.7803
30719,315213.224
73927,625502.4876
155010,531815.7699
170723,646362.024
17562,292427.933
82907,455383.0664
105012,463416.246
36111,356432.7816
65402,416234.3127
157874,440679.2994
92213,474890.2596
39324,473889.9004
185310,605518.6976
168954,530768.5712
172507,542394.524
152216,437408.3776
28884,288433.2706
66204,767309.3026
18919,333627.3212
68801,344277.8878
156980,539948.302
162778,491517.1673
124756,486685.8335
154911,559306.2212
40938,270675.7589
37450,455400.369
7878,378020.2872
93153,385937.2022
49559,309029.0254
10327,445966.3544
30944,306990.4434
82196,398035.046
135543,729371.3716
81738,464728.3924
112771,512543.1402
146036,766457.5113
36266,316462.3821
103479,447996.2995
38607,261462.4104
5976,340577.2354
143659,512931.8473
164824,562896.3076
163175,485847.1285
131996,454361.0004
99311,340380.2977
104086,443263.9733
92875,381881.4018
96506,497987.3579
106226,563077.4327
122431,537417.8489
101622,441450.8164
15476,289408.942
91813,300719.5149
29857,372303.4652
21264,283644.9922
37996,483602.8913
121426,494394.2469
7951,298961.7394
53163,440967.3912
66272,630922.6311
89711,368485.9572
70618,880310.3494
18127,310736.0205
56623,285215.8907
114786,508503.0572
51258,310121.5936
80833,455144.732
145646,621634.8706
16528,297974.2525
59288,639240.8628
156894,494904.9782
75855,524604.0772
146034,778214.5273
87536,655001.987
41235,277065.5631
159297,539604.8811
172172,577837.333
100399,742538.8427
4019,311787.3724
100450,700163.607
82489,471602.6279
124793,547735.545
44302,196626.5895
144387,480073.0961
99170,365019.2041
184739,632860.93
117077,626144.594
99974,764475.3679
58810,364183.1923
113944,426931.3477
32852,300115.7231
12113,223959.4607
72541,521340.921
20950,628788.5547
8774,317643.14
102477,579185.6209
7658,335235.3225
87209,419471.3957
66944,475882.145
36584,339891.2685
78507,715058.1134
77271,426172.4172
185662,720074.5263
61320,456041.2187
136859,369473.2608
47534,463449.3616
42681,218616.1982
185058,728969.5743
119930,651932.0749
134660,507347.0312
100055,560840.0869
180404,645745.5348
147235,658700.6307
183777,616784.035
95534,469129.165
112398,397947.7123
28626,360889.7857
185020,604324.0189
52970,256543.6359
22920,269992.2626
166016,475640.6417
8874,370582.5687
123565,448683.7562
97354,401009.7518
130814,400092.8078
142936,443152.5499
179047,655445.8753
786,254444.6083
6404,335934.4515
92888,645788.678
81550,500338.0067
145157,974220.9843
172971,415815.9644
139648,435959.0527
120602,335853.8234
139171,327351.088
90018,382252.9055
133173,547697.3109
25994,315857.8339
68557,444902.0013
126648,561533.9737
181307,682858.5925
144427,391095.0099
128802,478444.4106
380,192157.1578
39394,312193.8785
156354,504517.8096
60920,340378.2811
161242,486210.0719
26538,340667.253
112872,553058.5717
144565,645188.5394
168230,734913.635
82130,769839.3623
174287,843289.7979
169829,544657.0085
4451,162651.8687
126626,600337.3183
82714,391037.8661
166778,595684.276
185390,721495.5858
34535,483576.9432
181149,700586.3555
121980,428644.927
76243,356282.1382
64569,464091.4988
130446,354857.8038
134005,440713.9306
105254,492303.7341
105022,574535.5537
185256,772427.1851
147099,545503.1901
39982,272273.34
119540,677395.8526
178197,854268.8666
67622,655987.501
86491,667255.661
13835,267534.8125
40309,388596.8598
80994,377881.9061
115621,500126.9504
150346,393416.9276
44328,258159.1918
153332,596639.8719
23471,347125.2843
85491,689573.0284
71734,553304.8327
77129,353791.5893
148805,493333.0028
105273,522213.2642
59996,405370.5673
74245,439144.0578
108958,513892.0688
5967,388682.1347
69415,723912.7028
138651,509076.1562
29943,286577.9446
149237,394154.7831
71242,371424.9502
78610,482578.5005
24775,308461.4629
67241,494164.3366
53712,309395.4506
177693,586699.1396
97562,380409.4823
64922,689947.6731
52209,235478.2934
161762,530293.8458
49320,562430.5423
172009,480075.757
41373,281275.7744
98198,381632.8289
112553,413189.6534
127947,581317.1014
115626,588648.8879
109039,517989.3807
679,211643.5539
153227,574033.9527
109887,340705.6603
8655,267320.9158
58996,517814.4074
44861,304469.6579
159451,705885.3997
143878,528312.0528
25879,283707.4058
22370,341636.0241
48538,350934.1526
135383,542874.8107
43547,487443.5596
99762,456654.9601
167476,586479.7253
69677,477169.4806
77283,390733.942
60879,445892.1549
145716,563320.4545
102818,566890.7697
3464,490322.6026
140980,468582.773
82288,512512.9533
44289,162339.1124
6159,404187.1662
174669,722583.4445
153879,552913.019
102404,624715.8064
45804,348293.0915
147861,497773.8927
142742,532182.6557
182653,712756.0311
11166,358113.2197
116796,371122.7067
180643,595064.8329
30102,252203.9711
79086,548725.3047
68000,575708.6177
123191,338568.7381
166665,552677.3727
114453,345504.4627
178124,702027.676
37678,295714.1172
119845,474285.3816
36849,270029.5315
150627,528937.7533
68850,339139.5049
76133,460591.0427
58202,382273.8125
36474,290363.7447
180318,622728.5792
179182,827739.7577
88975,480896.4125
71874,462482.6467
86635,402042.7672
39319,427654.4339
3981,316905.7743
103592,416810.5391
25096,333068.5051
50792,302479.1752
156267,443153.8859
162994,529997.6027
154077,480189.6767
144485,443861.5628
36697,352243.6151
68871,365069.7709
76977,366331.1494
122300,478122.935
157453,553790.5534
53718,295387.5028
100057,549668.0792
12522,269221.5918
47991,370988.0871
34607,328273.0232
185711,801396.2555
83136,451328.2509
133559,371663.9202
55707,434958.5217
137189,352267.216
68206,476075.5355
32113,277777.5797
6323,318077.4368
10996,419342.2591
110317,473606.1307
48825,215081.6264
156351,512605.9239
183433,575405.5715
10027,440052.9946
50584,376515.4596
10274,382289.585
39275,423863.2048
29828,401861.7498
73671,570603.4564
89917,486725.0958
161578,553485.796
10506,397385.2199
148838,451897.3216
96332,556171.0508
154523,666882.0688
6240,384361.0126
168769,665388.1058
144050,798172.9001
103092,446534.1235
159616,464353.2215
183174,565126.4637
27586,292734.9984
119200,434525.7749
148210,426205.5032
140911,416109.5457
109088,438726.6791
50991,336227.2603
158123,514162.2376
38075,702083.289
106521,395357.4373
17836,331239.7449
146508,541298.5648
162831,729108.9451
165433,473773.5505
185521,805571.5908
25891,223381.3405
107841,597251.2739
23186,312874.1159
134567,509958.7226
53050,246403.1333
111896,366665.4855
159080,545101.2947
177671,571019.7298
139781,433136.9927
35393,357152.306
5109,207733.8714
136517,426377.2513
3548,189256.3069
54550,407326.8384
172377,800309.8713
110543,383952.8723
166201,543077.9466
73305,442515.4884
141297,718610.9763
3405,401309.1248
170274,543286.7315
13800,321760.7965
169165,601072.5677
65517,646904.1097
121389,472338.3214
127678,511554.9707
154559,617652.6006
26402,214693.4894
12866,352271.5829
54891,276666.9811
99468,336415.5796
46190,452662.7402
123937,473010.5189
93757,618482.7549
86446,653398.9537
176445,693940.1919
148166,438669.631
161888,621753.5821
114729,398711.5053
117794,698993.4572
85180,457916.4865
168268,563312.7629
71606,475012.1695
41447,406125.3471
110225,333307.6413
37685,361396.1513
90001,466890.7331
30142,320881.5332
156820,579501.6188
55645,428595.933
16038,401445.699
181961,623180.1335
104030,426850.6683
52291,367605.2259
170120,520944.6142
139290,343326.7188
102682,483951.2638
3932,340891.7014
18925,325937.7696
16002,297336.4217
125739,416507.5475
15340,252758.0789
36074,387615.0319
163327,510722.1057
173159,618712.3298
67095,663972.8838
113015,522347.4083
117227,357073.6237
50095,307055.5685
2279,368515.9456
24050,269392.2193
167972,474602.1922
8701,300843.4991
114548,309885.7632
35132,302416.8533
93181,417308.327
110196,371790.2619
70703,922418.5992
51764,318570.2677
174798,777843.9881
135276,416222.1645
70642,824582.8078
109895,397183.9181
168145,535405.1433
23834,283977.5537
165841,475313.7958
177848,618302.2802
76192,500175.6274
48788,236068.4552
183043,680301.8224
74811,390396.9635
103920,576350.5141
176527,758467.3555
94038,490722.4205
177020,645723.61
150426,478558.0972
116514,463676.4879
78230,568049.8248
5142,159777.815
75536,483653.8592
13910,404059.1928
123264,459430.956
30629,335457.6222
165519,517193.1271
33641,380636.5264
48578,430320.85
160183,479755.3015
8497,314810.9668
148246,590395.7729
407,204975.5731
12338,265239.3575
184052,844798.4124
40106,402172.7405
122225,327167.4774
162927,430044.7572
45870,264204.0316
180610,538438.4206
31611,361558.1547
84703,377007.4041
16650,325384.2168
122992,531001.1666
4416,405969.0553
135981,367687.8751
85586,384586.1457
133749,503955.7032
52271,285824.6753
145263,394886.722
56695,334349.1207
151505,336322.8751
173821,480205.0302
85070,324680.9522
2529,180031.3526
15972,504292.0125
4405,272027.5345
115252,435183.2531
38344,306810.6245
61374,432151.8223
40884,286826.4762
129564,587736.0048
184500,729052.2404
31911,435468.6207
114384,490990.9487
175174,682450.5849
94948,433319.6583
130605,457285.609
146479,593779.9565
4772,253746.3386
52010,387785.7792
151987,354275.4985
84116,531348.4024
50807,290652.6797
116197,408851.1552
119063,477469.9696
6115,367186.2536
153490,646079.2432
185170,651308.9171
17855,457815.4015
111619,490012.1651
144007,480332.5048
165272,524550.3606
12593,295565.6594
179429,671681.9657
63871,325166.3534
122611,623746.5573
130512,390395.659
182992,625961.9299
160987,555947.1422
145469,414005.7465
78435,528719.4431
146383,565457.3646
37006,339958.5521
15320,304434.625
159336,529395.877
82824,366112.2781
88962,554009.3107
140956,469383.0173
110830,574977.7417
31039,339352.6219
174425,524787.7082
11904,312048.638
153755,486518.3827
83672,439753.2226
170338,576003.2786
159441,613698.1276
38559,206305.868
153425,409079.2145
45356,347433.7771
124079,833625.8266
46892,177123.4438
155099,537183.9656
863,270380.8109
24590,232444.0679
120823,603382.245
42763,225014.9454
17197,277586.2861
104852,356821.2846
14870,354602.7864
3943,394620.6628
60576,233724.9657
24605,294751.9681
68087,458343.7723
119774,446949.5465
21079,390473.4778
70830,443126.0434
176892,552026.3714
92562,403450.1847
63868,329668.2169
120898,556754.0152
66882,361474.5896
106701,459163.2473
128025,803383.2926
183631,583477.6539
74246,407185.6359
58578,549891.3218
160351,472139.004
73765,557696.8984
107417,458691.6799
146884,439269.4919
87593,398382.0748
155232,357942.7641
33752,409528.1198
102706,557928.522
123167,366569.1772
41574,322897.5316
128815,563566.69
129883,406214.3783
177719,685506.4177
73007,544751.1001
34220,343536.2131
150294,619095.5915
65163,351588.1166
45760,267255.8148
65057,413226.8916
139277,458673.7953
36985,375919.6064
151823,472627.4385
153488,536800.1298
45592,351823.2942
55449,931802.3165
95244,390028.4555
121453,397327.1738
178356,573835.2996
72789,551541.4295
35044,342015.4711
147493,407931.4241
20808,363612.2819
175158,659910.1355
15144,256250.2498
28266,441166.8107
17691,299725.5441
84155,714370.0202
49520,307049.5139
156485,637413.0584
93823,694676.8988
167254,646059.4843
124629,577539.2087
123250,341430.2284
74437,445664.3338
147491,411600.326
152462,311604.9155
41625,358096.225
4897,180114.8687
139124,737922.325
16974,322500.5475
153009,364535.7576
38371,269474.4051
167843,844697.0932
37391,699779.8774
174353,712564.2669
15981,269822.8834
100440,663408.5537
161460,589413.4174
113209,519941.9619
47236,263785.841
141312,709164.7783
109907,443046.5978
88128,488989.2005
77956,355118.4492
137757,369393.0906
105149,459453.9307
102460,527484.6819
109147,586246.2261
94632,892046.3613
13123,448905.5166
52557,325497.5335
100134,568648.8391
157600,645699.4837
150242,420940.7277
143301,873690.797
125900,698233.0374
1437,240722.1325
75429,542715.1746
122093,327656.6794
1723,427774.6013
51451,180284.5219
165000,561085.4414
61143,334459.7321
35323,350262.8127
70374,425005.2917
35883,274609.5309
18416,427284.1087
68100,381034.1523
4040,419731.9263
41007,291531.6201
136415,546643.1422
24094,298287.3866
16246,307460.598
22864,416742.6476
122453,424065.8656
172094,636860.1198
165139,665453.1113
143728,462324.3278
11127,337845.0429
116828,610757.2845
166631,552981.5594
79857,465801.0427
105359,480408.5965
83907,379016.2876
164004,601251.4636
105701,565890.6063
56890,674900.8425
137263,470353.13
84978,546672.6147
180701,799457.2542
87509,707715.0054
38563,193152.0254
90844,415355.3956
136149,508162.0683
86816,450249.6346
89454,404683.6271
156349,383958.3664
55970,324053.5013
102091,387131.4299
118798,333464.2177
182798,629383.1729
162911,419407.7488
136773,559461.3391
10212,352987.4968
70372,405274.398
102721,574456.4984
30287,309334.1821
121199,416955.774
49048,326439.1106
112095,569268.3041
150212,435321.3685
120247,362000.3308
120803,474233.1657
90784,487201.371
130597,511597.5913
40981,339728.4067
13482,326931.7469
56466,317477.8366
91514,347352.0236
65750,684575.7924
185723,754848.6045
13570,487803.12
106024,630678.5538
37033,437835.9998
26180,404042.1585
114799,376795.5252
118371,425351.9609
165463,533709.0999
137571,543911.6339
82354,517217.8879
59508,632853.6165
2281,350192.5801
79720,865604.465
60417,438142.8243
55422,405835.1496
73988,677376.8038
77895,464515.2884
61754,813281.8541
48416,367711.3866
165964,449287.3531
89352,451504.7411
120891,495677.6393
113457,566675.5658
154656,396702.979
389,257261.318
183408,593492.8676
27939,347904.8002
41084,328660.0465
138245,490966.6512
65646,501880.2593
25187,343611.5489
143247,715954.1076
127906,538716.376
61113,395437.8567
184336,805075.1656
53201,455952.3013
185431,686156.2978
118674,365753.7251
70067,692141.0445
151665,521593.4565
105139,478232.8388
185518,798449.4713
149729,565255.2564
80983,472718.2705
20763,323483.0947
152667,413848.3783
83923,450321.4269
39790,227877.8341
121731,648757.0628
15319,219502.3915
97378,441806.5985
70702,887817.8174
4238,590570.9122
11914,355821.0558
51079,370826.6218
126760,327711.0401
88818,596323.1147
119472,558994.2543
102020,343505.3956
103617,541733.6738
154371,544771.4102
5952,284809.9764
42723,263199.4695
132199,388677.0345
150195,540647.1001
10731,263895.4131
183187,838283.2874
17173,401665.5075
153767,687037.0343
47004,268803.9098
79531,625661.6424
94126,412021.3942
146599,552287.3092
8005,319542.1471
60019,385576.6659
154309,575784.0372
45891,272292.1458
52627,486387.1104
88623,472841.7523
117673,431452.1764
80864,361899.7776
59207,449747.4256
139649,446948.1818
122954,462304.4907
59100,384631.1654
28407,601382.4673
11785,441070.5554
59241,332230.7792
149828,584917.5353
139197,335626.7011
55306,306968.8988
86069,536962.2004
73517,539608.6654
6010,266919.1161
182045,669145.4228
178657,539383.3727
157542,549752.7415
134284,557473.138
58567,579275.0652
99854,574438.9682
148883,412751.5735
137456,501121.6646
157556,518413.4883
161009,462268.1898
142928,560295.9188
168950,514132.2726
55851,476665.5513
179790,643497.0017
51403,368293.867
114851,350691.6109
34384,347886.9571
82551,547335.0082
163422,471298.9031
16764,364323.5529
76605,288906.2954
1576,214956.6617
172616,507467.6614
27924,383257.0395
35642,358595.4934
65945,775594.3013
90794,514822.6767
161186,490512.1864
176288,799734.4837
155503,692001.8195
2070,186373.2484
85991,649222.3252
85587,399721.8232
26055,371634.8219
23567,347411.6991
170748,461313.1624
120697,478710.8935
171509,535512.2083
136403,532925.4348
65472,430276.5625
176640,583390.3941
100877,314091.9436
123372,663848.3453
72592,415795.4377
75467,531248.399
131077,460971.0409
18636,322447.9962
34878,381579.6744
182050,705683.8316
81713,485854.662
88114,323720.5831
183680,829875.8675
119769,387362.6845
2538,188496.886
162408,371391.9666
124059,672621.2847
68262,353323.4726
97387,402736.571
173969,660895.788
132639,383922.6438
180226,648973.3147
29532,293936.6869
149613,711620.5823
168898,513065.0179
74432,413731.5831
115266,458676.1417
44673,274252.537
94891,408413.5191
160571,566476.3386
21954,283638.3893
115718,790816.5893
110118,380849.3501
136150,523396.0018
63560,428915.0254
173706,603624.8032
106255,689179.0616
96375,492498.8416
166870,567235.8089
58418,330952.7847
59134,249722.0839
138395,502584.7478
35298,357162.9792
174316,826692.9935
66938,418712.5622
99056,377213.6392
143876,489326.2002
135497,427689.3805
109343,413157.2255
57683,339446.7511
88991,518946.5497
114924,464612.4453
5769,302567.8662
110078,420186.8
100453,676588.0674
56889,696545.8896
128581,510667.0469
3034,436601.7079
39136,400302.1932
44114,295875.1925
108845,398183.2332
85984,668658.4509
117729,673762.2339
121822,446996.29
91689,384891.9824
123308,396048.6225
9898,328769.2909
131117,321000.6683
25353,303669.6184
133190,479026.2563
11833,347415.6476
98962,479494.9325
59557,324008.1421
42130,323264.7455
48954,347961.5482
106725,472875.1615
97257,518611.424
73560,465104.998
120248,440265.8735
151457,457486.9293
133840,395955.4741
137185,371735.8876
46208,315657.1554
11445,359779.6496
55209,450691.8489
56820,427661.3356
38146,318206.9296
132901,387573.6505
181568,551095.6955
70603,1090857.238
114794,352096.7835
13355,300500.6501
99336,340945.0045
62060,637516.7078
145014,411623.8717
111582,451169.0831
185312,578460.7018
150339,436649.7358
106133,449075.8482
89232,702328.285
20226,240569.4019
114741,421746.0875
182822,671843.47
120044,586942.4887
43809,484014.4056
125107,459103.3636
179467,700410.6982
42015,427535.4507
105898,621932.089
23155,390302.6551
177458,527833.0771
26620,351198.2573
125077,428357.9543
149651,380937.7628
35069,294426.0549
11548,339817.8853
112373,497042.6353
10818,321084.0018
145194,494687.2686
3854,233170.8092
93782,727797.2251
128716,708879.492
82363,443560.0189
18752,299077.7103
116930,627650.9724
133517,461927.6142
53143,458566.1173
60962,445255.2834
1537,262854.2364
115099,468132.7684
42045,450111.0586
143194,466920.8624
77026,453241.7365
67736,476821.2272
107682,411149.1011
82319,498356.8003
112686,514059.606
6950,413068.6236
33567,318346.9142
8426,360301.8318
51028,297612.4042
89081,504053.5654
140145,454037.1206
13077,416967.3613
88035,350033.7983
78386,606817.5149
131499,389511.9233
48896,400073.1262
69286,575067.177
99433,469875.0896
185108,555172.7685
149899,434023.9644
27046,305366.4986
31282,362456.8509
52435,349588.1072
162636,437412.6828
71766,483140.1693
65097,423590.1497
155266,518706.3139
185888,711397.0979
170825,619393.3447
100423,719228.773
60153,409324.8593
24351,431655.5274
89437,426767.9005
130653,346580.2203
20843,374504.9604
157924,481347.342
11232,333513.2984
37418,499657.3772
64279,340170.4641
60584,263513.7548
97088,364726.6986
75359,534751.3094
83772,517415.8772
97090,381362.9972
46161,317824.1206
121663,496585.6089
4205,343870.765
109941,352995.56
35386,341676.0232
156661,695991.3499
123560,496150.747
48951,288949.6583
23965,292025.7351
156828,611216.5526
129238,397003.1166
39508,359676.2902
160038,557230.0626
112985,522450.6437
147834,449645.5734
43028,301843.7549
47047,358723.2819
136653,517724.3243
156996,468449.8125
70108,401879.3277
173848,472435.2376
35168,366196.7609
89669,484942.6773
60867,428132.6542
173525,594840.488
183607,669478.9514
63608,443624.6769
158580,459508.1726
120972,716817.4677
75636,448563.3659
155678,444404.5084
102159,526446.4597
43158,352985.0358
82893,323346.0076
74610,504838.9276
40140,258843.3067
116644,322688.9106
92747,564333.847
54363,499600.0053
145381,583091.2196
33524,310040.378
9617,384401.0422
116372,591261.3363
97285,373564.2152
34633,416114.2456
148708,502716.3348
74068,650271.1772
173830,545135.1316
7894,293025.2615
103418,433559.1163
108249,413827.8899
142195,432875.8183
109457,729648.9161
131502,395421.315
106216,543274
24314,339293.0567
176045,558593.1097
6838,301213.0923
151314,588915.7944
39614,259007.1314
105165,321064.6893
3950,536891.1395
84840,403049.3325
119142,626404.1341
49879,278874.9213
59024,644015.5231
2397,272012.7528
42677,214383.4316
125932,566664.8667
138909,503626.3781
12538,264424.9603
57056,562628.2838
172484,511865.5499
26693,302867.1792
88899,527842.4899
72586,463678.6615
126813,384789.7607
28811,484483.6427
16389,278099.5191
139667,453888.7293
68829,436354.3252
126132,630701.128
45854,882644.79
50501,307000.5214
124277,491226.3192
80177,475884.5775
14998,313485.709
169354,547636.4525
113759,431407.831
33117,341802.8403
15883,357152.3369
89206,658063.5462
97635,625389.972
58533,324723.9742
156204,531344.9728
41850,672168.603
122019,442584.635
5611,218812.9844
92136,431983.3295
90673,439423.08
62277,426908.4023
77923,357045.6946
162302,535160.2046
6594,361070.8312
24693,295923.3543
38385,347854.7391
116237,460841.1447
62271,291620.2196
14001,317335.0555
1567,280265.8043
61568,815331.1907
151091,373017.0939
16492,284577.0095
12128,253351.9344
184854,691962.0834
5048,327942.4713
171148,538481.2994
36943,438200.9231
130223,458254.3548
141747,525347.5398
120919,708659.4099
162746,435625.0489
132729,476312.959
57706,245145.6463
103531,357988.8132
135376,599607.05
28483,302479.6497
159949,476127.8998
117975,429907.0561
6968,374559.4053
116258,537834.3485
15522,348093.8223
100319,792732.721
55752,441375.5708
10104,356706.6337
81581,519438.1282
17634,337639.3852
48493,418071.6366
75803,378520.8222
179092,717188.6411
149557,486143.3452
110723,397558.5556
54531,458888.8073
14388,366546.8908
92841,647798.0339
117527,352449.0567
94708,423335.9636
90978,439802.99
39034,422388.9635
63771,339008.8958
119862,372636.4371
140307,632014.7837
